index,age_bin,gender,race
5770,40-49,Male,White
6193,40-49,Male,White
3434,40-49,Male,White
5196,40-49,Male,White
8038,40-49,Male,White
7395,40-49,Female,White
9503,40-49,Male,White
3918,40-49,Female,White
1817,40-49,Male,White
6497,40-49,Female,White
4703,40-49,Male,White
5976,40-49,Male,White
3197,40-49,Male,White
511,40-49,Male,White
4325,40-49,Male,White
3783,40-49,Male,White
3839,40-49,Female,White
4606,40-49,Female,White
1825,40-49,Male,White
8166,40-49,Male,White
10685,40-49,Male,White
8877,40-49,Male,White
6825,40-49,Male,White
8869,40-49,Female,White
5323,40-49,Male,White
1353,40-49,Female,White
927,40-49,Female,White
9251,40-49,Male,White
7325,40-49,Female,White
965,40-49,Male,White
7548,40-49,Male,White
2785,40-49,Male,White
5171,40-49,Male,Latino_Hispanic
8521,40-49,Female,Latino_Hispanic
5114,40-49,Female,Latino_Hispanic
4973,40-49,Female,Latino_Hispanic
8543,40-49,Male,Latino_Hispanic
9690,40-49,Male,Latino_Hispanic
3455,40-49,Female,Latino_Hispanic
10878,40-49,Male,Latino_Hispanic
5229,40-49,Male,Latino_Hispanic
8403,40-49,Male,Latino_Hispanic
1162,40-49,Male,Latino_Hispanic
10953,40-49,Male,Latino_Hispanic
1658,40-49,Male,Latino_Hispanic
3767,40-49,Female,Latino_Hispanic
2646,40-49,Male,Latino_Hispanic
4049,40-49,Female,Latino_Hispanic
190,40-49,Male,Latino_Hispanic
1930,40-49,Male,Latino_Hispanic
10398,40-49,Male,Latino_Hispanic
8510,40-49,Female,Latino_Hispanic
9793,40-49,Female,Latino_Hispanic
9966,40-49,Female,Latino_Hispanic
5259,40-49,Male,Latino_Hispanic
1771,40-49,Male,Latino_Hispanic
1640,40-49,Male,Latino_Hispanic
5740,40-49,Male,Latino_Hispanic
1578,40-49,Male,Latino_Hispanic
501,40-49,Male,Latino_Hispanic
3397,40-49,Female,Latino_Hispanic
8573,40-49,Female,Latino_Hispanic
5001,40-49,Male,Latino_Hispanic
10712,40-49,Male,Latino_Hispanic
10071,40-49,Female,Latino_Hispanic
2202,40-49,Male,Latino_Hispanic
9190,40-49,Male,Latino_Hispanic
7617,40-49,Male,Latino_Hispanic
10903,40-49,Male,Latino_Hispanic
10153,40-49,Female,Latino_Hispanic
7421,40-49,Female,Latino_Hispanic
4321,40-49,Female,Latino_Hispanic
9572,40-49,Male,Latino_Hispanic
8391,40-49,Male,Latino_Hispanic
10699,40-49,Male,Latino_Hispanic
10837,40-49,Female,Latino_Hispanic
1329,40-49,Female,Latino_Hispanic
727,40-49,Male,Latino_Hispanic
7852,40-49,Female,Latino_Hispanic
7869,40-49,Male,Latino_Hispanic
8486,40-49,Male,Latino_Hispanic
798,40-49,Male,Latino_Hispanic
10162,40-49,Female,Southeast Asian
4092,40-49,Female,Southeast Asian
6163,40-49,Female,Southeast Asian
7522,40-49,Female,Southeast Asian
8819,40-49,Male,Southeast Asian
4466,40-49,Male,Southeast Asian
10146,40-49,Male,Southeast Asian
8634,40-49,Male,Southeast Asian
9914,40-49,Female,Southeast Asian
4010,40-49,Male,Southeast Asian
7561,40-49,Female,Southeast Asian
4348,40-49,Male,Southeast Asian
10595,40-49,Female,Southeast Asian
3401,40-49,Male,Southeast Asian
4069,40-49,Female,Southeast Asian
10069,40-49,Female,Southeast Asian
6165,40-49,Female,Southeast Asian
8986,40-49,Female,Southeast Asian
10404,40-49,Male,Southeast Asian
529,40-49,Male,Southeast Asian
4599,40-49,Female,Southeast Asian
9719,40-49,Female,Southeast Asian
9665,40-49,Male,Southeast Asian
4160,40-49,Female,Southeast Asian
3371,40-49,Male,Southeast Asian
8013,40-49,Male,Southeast Asian
5743,40-49,Male,Southeast Asian
6894,40-49,Male,Southeast Asian
2166,40-49,Male,Southeast Asian
8238,40-49,Male,Southeast Asian
3315,40-49,Female,Southeast Asian
4072,40-49,Male,Southeast Asian
9787,40-49,Male,Southeast Asian
5907,40-49,Female,Southeast Asian
5683,40-49,Male,Southeast Asian
8945,40-49,Female,Southeast Asian
5194,40-49,Male,Southeast Asian
4862,40-49,Female,Southeast Asian
4680,40-49,Female,Southeast Asian
5523,40-49,Male,Southeast Asian
9354,40-49,Male,Southeast Asian
1509,40-49,Female,Southeast Asian
7005,40-49,Male,Southeast Asian
3330,40-49,Female,Southeast Asian
6928,40-49,Male,Southeast Asian
3586,40-49,Female,Southeast Asian
2278,40-49,Male,Southeast Asian
10925,40-49,Male,Southeast Asian
2945,40-49,Male,Southeast Asian
3416,40-49,Female,Southeast Asian
1784,40-49,Female,Black
4071,40-49,Male,Black
6474,40-49,Female,Black
6934,40-49,Female,Black
4584,40-49,Female,Black
9098,40-49,Male,Black
2095,40-49,Female,Black
5834,40-49,Male,Black
5682,40-49,Male,Black
5575,40-49,Female,Black
7176,40-49,Female,Black
732,40-49,Male,Black
4239,40-49,Female,Black
9870,40-49,Male,Black
7781,40-49,Male,Black
4090,40-49,Male,Black
6924,40-49,Female,Black
2567,40-49,Female,Black
304,40-49,Male,Black
2837,40-49,Male,Black
2941,40-49,Male,Black
5234,40-49,Male,Black
10599,40-49,Male,Black
8710,40-49,Female,Black
1641,40-49,Male,Black
3030,40-49,Male,Black
516,40-49,Female,Black
6239,40-49,Male,Black
10238,40-49,Female,Black
3192,40-49,Male,Black
722,40-49,Female,Black
6119,40-49,Female,Black
10768,40-49,Male,Black
976,40-49,Male,Black
4534,40-49,Male,Black
5071,40-49,Female,Black
6577,40-49,Female,Black
4720,40-49,Female,Black
3841,40-49,Female,Black
9963,40-49,Male,Black
1955,40-49,Female,Black
5211,40-49,Female,Black
7167,40-49,Female,Black
3721,40-49,Female,Black
5115,40-49,Male,Black
2584,40-49,Male,Black
831,40-49,Female,Black
325,40-49,Female,Black
6691,40-49,Female,Black
2869,40-49,Male,Black
9478,40-49,Male,Indian
2386,40-49,Male,Indian
2135,40-49,Male,Indian
4347,40-49,Female,Indian
7789,40-49,Male,Indian
10242,40-49,Female,Indian
4751,40-49,Male,Indian
300,40-49,Male,Indian
1854,40-49,Male,Indian
9000,40-49,Female,Indian
3127,40-49,Male,Indian
1132,40-49,Female,Indian
683,40-49,Female,Indian
8542,40-49,Male,Indian
7822,40-49,Male,Indian
6224,40-49,Male,Indian
5322,40-49,Male,Indian
2197,40-49,Male,Indian
5923,40-49,Female,Indian
3326,40-49,Female,Indian
2920,40-49,Male,Indian
1014,40-49,Male,Indian
2657,40-49,Female,Indian
4733,40-49,Male,Indian
1963,40-49,Female,Indian
10295,40-49,Male,Indian
2329,40-49,Male,Indian
1756,40-49,Female,Indian
9219,40-49,Female,Indian
1582,40-49,Male,Indian
2758,40-49,Male,Indian
8818,40-49,Female,Indian
3331,40-49,Female,Indian
7770,40-49,Male,Indian
7853,40-49,Male,Indian
6516,40-49,Male,Indian
7292,40-49,Female,Indian
9676,40-49,Female,Indian
4035,40-49,Female,Indian
6248,40-49,Female,Indian
5782,40-49,Female,Indian
5692,40-49,Male,Indian
3143,40-49,Male,Indian
897,40-49,Female,Indian
5987,40-49,Female,Indian
1194,40-49,Male,Indian
3882,40-49,Male,Indian
2382,40-49,Female,Indian
7206,40-49,Male,Indian
6533,40-49,Female,Indian
7392,40-49,Male,Middle Eastern
790,40-49,Female,Middle Eastern
6563,40-49,Male,Middle Eastern
7235,40-49,Male,Middle Eastern
1502,40-49,Female,Middle Eastern
9120,40-49,Female,Middle Eastern
3065,40-49,Female,Middle Eastern
2054,40-49,Female,Middle Eastern
9423,40-49,Female,Middle Eastern
7838,40-49,Male,Middle Eastern
3589,40-49,Male,Middle Eastern
2094,40-49,Male,Middle Eastern
6241,40-49,Male,Middle Eastern
3670,40-49,Male,Middle Eastern
3617,40-49,Male,Middle Eastern
9684,40-49,Female,Middle Eastern
1287,40-49,Female,Middle Eastern
9086,40-49,Male,Middle Eastern
8146,40-49,Female,Middle Eastern
5873,40-49,Female,Middle Eastern
2019,40-49,Male,Middle Eastern
7588,40-49,Female,Middle Eastern
4843,40-49,Male,Middle Eastern
9188,40-49,Male,Middle Eastern
6409,40-49,Male,Middle Eastern
10417,40-49,Male,Middle Eastern
2169,40-49,Male,Middle Eastern
2461,40-49,Male,Middle Eastern
9607,40-49,Male,Middle Eastern
286,40-49,Male,Middle Eastern
6643,40-49,Male,Middle Eastern
6587,40-49,Female,Middle Eastern
6917,40-49,Male,Middle Eastern
5104,40-49,Male,Middle Eastern
10141,40-49,Female,Middle Eastern
4319,40-49,Male,Middle Eastern
9214,40-49,Male,Middle Eastern
2876,40-49,Female,Middle Eastern
5997,40-49,Male,Middle Eastern
9912,40-49,Male,Middle Eastern
3694,40-49,Male,Middle Eastern
1158,40-49,Male,Middle Eastern
3214,40-49,Male,Middle Eastern
1623,40-49,Male,Middle Eastern
5100,40-49,Male,Middle Eastern
2840,40-49,Male,Middle Eastern
5758,40-49,Male,Middle Eastern
6968,40-49,Male,Middle Eastern
4483,40-49,Male,Middle Eastern
4222,40-49,Male,Middle Eastern
7802,50-59,Male,East Asian
94,50-59,Female,East Asian
6311,50-59,Male,East Asian
7566,50-59,Female,East Asian
6850,50-59,Male,East Asian
6195,50-59,Female,East Asian
6491,50-59,Male,East Asian
2949,50-59,Male,East Asian
3296,50-59,Male,East Asian
8640,50-59,Male,East Asian
7134,50-59,Female,East Asian
205,50-59,Male,East Asian
6343,50-59,Male,East Asian
6858,50-59,Male,East Asian
4641,50-59,Male,East Asian
1263,50-59,Male,East Asian
8031,50-59,Male,East Asian
5010,50-59,Male,East Asian
10608,50-59,Male,East Asian
5882,50-59,Male,East Asian
6879,50-59,Female,East Asian
7582,50-59,Male,East Asian
5251,50-59,Female,East Asian
7334,50-59,Female,East Asian
10677,50-59,Female,East Asian
5889,50-59,Female,East Asian
2419,50-59,Male,East Asian
3411,50-59,Male,East Asian
7835,50-59,Male,East Asian
6000,50-59,Male,East Asian
2929,50-59,Male,East Asian
9959,50-59,Female,East Asian
6073,50-59,Female,East Asian
3426,50-59,Male,East Asian
332,50-59,Female,East Asian
2555,50-59,Male,East Asian
5660,50-59,Female,East Asian
5526,50-59,Male,East Asian
9651,50-59,Female,East Asian
6993,50-59,Male,East Asian
2942,50-59,Female,East Asian
10921,50-59,Female,East Asian
3252,50-59,Male,East Asian
4661,50-59,Female,East Asian
565,50-59,Male,East Asian
569,50-59,Male,East Asian
10663,50-59,Male,East Asian
11,50-59,Female,East Asian
2659,50-59,Male,East Asian
1,50-59,Female,East Asian
4228,50-59,Female,White
5388,50-59,Male,White
8622,50-59,Male,White
2414,50-59,Male,White
2207,50-59,Male,White
3729,50-59,Male,White
5404,50-59,Female,White
741,50-59,Male,White
8639,50-59,Female,White
3677,50-59,Female,White
343,50-59,Female,White
9495,50-59,Male,White
10455,50-59,Male,White
1964,50-59,Female,White
1322,50-59,Male,White
9366,50-59,Female,White
10221,50-59,Male,White
1472,50-59,Male,White
7675,50-59,Male,White
8447,50-59,Male,White
9504,50-59,Male,White
1412,50-59,Male,White
541,50-59,Male,White
6567,50-59,Male,White
9350,50-59,Male,White
1673,50-59,Male,White
4736,50-59,Male,White
9928,50-59,Male,White
6628,50-59,Male,White
1738,50-59,Male,White
8959,50-59,Male,White
1314,50-59,Male,White
707,50-59,Male,White
7110,50-59,Female,White
6364,50-59,Male,White
9827,50-59,Male,White
1259,50-59,Female,White
2828,50-59,Female,White
3491,50-59,Female,White
10950,50-59,Male,White
7743,50-59,Male,White
5851,50-59,Female,White
4977,50-59,Male,White
8503,50-59,Male,White
9973,50-59,Male,White
5264,50-59,Female,White
4104,50-59,Female,White
2983,50-59,Male,White
6410,50-59,Female,White
5584,50-59,Female,White
4552,50-59,Male,Latino_Hispanic
7397,50-59,Male,Latino_Hispanic
10743,50-59,Female,Latino_Hispanic
527,50-59,Male,Latino_Hispanic
4767,50-59,Male,Latino_Hispanic
6948,50-59,Male,Latino_Hispanic
8898,50-59,Male,Latino_Hispanic
9554,50-59,Female,Latino_Hispanic
8449,50-59,Male,Latino_Hispanic
1394,50-59,Male,Latino_Hispanic
10580,50-59,Female,Latino_Hispanic
3500,50-59,Male,Latino_Hispanic
7475,50-59,Male,Latino_Hispanic
5905,50-59,Male,Latino_Hispanic
8526,50-59,Female,Latino_Hispanic
5677,50-59,Male,Latino_Hispanic
4972,50-59,Male,Latino_Hispanic
10230,50-59,Female,Latino_Hispanic
6359,50-59,Female,Latino_Hispanic
448,50-59,Female,Latino_Hispanic
10257,50-59,Female,Latino_Hispanic
4353,50-59,Female,Latino_Hispanic
7690,50-59,Male,Latino_Hispanic
9573,50-59,Male,Latino_Hispanic
5545,50-59,Male,Latino_Hispanic
3923,50-59,Female,Latino_Hispanic
4941,50-59,Male,Latino_Hispanic
10056,50-59,Female,Latino_Hispanic
3584,50-59,Female,Latino_Hispanic
5787,50-59,Female,Latino_Hispanic
1033,50-59,Male,Latino_Hispanic
234,50-59,Male,Latino_Hispanic
6887,50-59,Male,Latino_Hispanic
8208,50-59,Male,Latino_Hispanic
10357,50-59,Female,Latino_Hispanic
5638,50-59,Male,Latino_Hispanic
8231,50-59,Male,Latino_Hispanic
6145,50-59,Male,Latino_Hispanic
8009,50-59,Male,Latino_Hispanic
8978,50-59,Male,Latino_Hispanic
5136,50-59,Female,Latino_Hispanic
10467,50-59,Male,Latino_Hispanic
5532,50-59,Female,Latino_Hispanic
5354,50-59,Female,Latino_Hispanic
9671,50-59,Female,Latino_Hispanic
6399,50-59,Female,Latino_Hispanic
6303,50-59,Female,Latino_Hispanic
10445,50-59,Male,Latino_Hispanic
9785,50-59,Male,Latino_Hispanic
10091,50-59,Female,Latino_Hispanic
1975,50-59,Male,Southeast Asian
7140,50-59,Male,Southeast Asian
1024,50-59,Male,Southeast Asian
10140,50-59,Male,Southeast Asian
7100,50-59,Male,Southeast Asian
2914,50-59,Male,Southeast Asian
4386,50-59,Male,Southeast Asian
3594,50-59,Female,Southeast Asian
3724,50-59,Female,Southeast Asian
8112,50-59,Female,Southeast Asian
5202,50-59,Male,Southeast Asian
5899,50-59,Female,Southeast Asian
240,50-59,Male,Southeast Asian
6753,50-59,Male,Southeast Asian
2965,50-59,Female,Southeast Asian
4275,50-59,Female,Southeast Asian
1651,50-59,Male,Southeast Asian
5054,50-59,Male,Southeast Asian
4042,50-59,Male,Southeast Asian
9976,50-59,Male,Southeast Asian
7908,50-59,Female,Southeast Asian
10612,50-59,Male,Southeast Asian
7824,50-59,Male,Southeast Asian
7213,50-59,Male,Southeast Asian
4070,50-59,Male,Southeast Asian
6623,50-59,Female,Southeast Asian
3412,50-59,Female,Southeast Asian
9570,50-59,Male,Southeast Asian
4273,50-59,Male,Southeast Asian
2195,50-59,Female,Southeast Asian
9596,50-59,Male,Southeast Asian
268,50-59,Male,Southeast Asian
7744,50-59,Female,Southeast Asian
6024,50-59,Male,Southeast Asian
8603,50-59,Female,Southeast Asian
5431,50-59,Male,Southeast Asian
2605,50-59,Female,Southeast Asian
889,50-59,Male,Southeast Asian
1863,50-59,Female,Southeast Asian
134,50-59,Female,Southeast Asian
9612,50-59,Male,Southeast Asian
5784,50-59,Male,Southeast Asian
803,50-59,Male,Southeast Asian
10160,50-59,Male,Southeast Asian
6160,50-59,Male,Southeast Asian
1228,50-59,Male,Southeast Asian
2313,50-59,Female,Southeast Asian
3419,50-59,Female,Southeast Asian
3190,50-59,Female,Southeast Asian
4562,50-59,Female,Southeast Asian
7420,50-59,Female,Black
8843,50-59,Female,Black
5231,50-59,Male,Black
7060,50-59,Female,Black
8928,50-59,Male,Black
9730,50-59,Male,Black
10060,50-59,Female,Black
6484,50-59,Female,Black
6578,50-59,Female,Black
4350,50-59,Female,Black
4719,50-59,Male,Black
3028,50-59,Female,Black
9722,50-59,Male,Black
2412,50-59,Female,Black
4123,50-59,Female,Black
7000,50-59,Male,Black
679,50-59,Female,Black
243,50-59,Male,Black
10817,50-59,Female,Black
10733,50-59,Female,Black
5378,50-59,Male,Black
1515,50-59,Female,Black
10316,50-59,Male,Black
3971,50-59,Male,Black
3413,50-59,Male,Black
3225,50-59,Female,Black
5308,50-59,Male,Black
8141,50-59,Male,Black
7681,50-59,Male,Black
6321,50-59,Male,Black
3655,50-59,Female,Black
4920,50-59,Male,Black
8245,50-59,Male,Black
1837,50-59,Female,Black
3466,50-59,Male,Black
9306,50-59,Female,Black
5280,50-59,Female,Black
7433,50-59,Female,Black
1065,50-59,Male,Black
10397,50-59,Female,Black
9965,50-59,Male,Black
2267,50-59,Male,Black
10762,50-59,Male,Black
5166,50-59,Male,Black
7498,50-59,Male,Black
363,50-59,Female,Black
5512,50-59,Female,Black
1729,50-59,Female,Black
10068,50-59,Male,Black
355,50-59,Male,Black
9339,50-59,Female,Indian
9171,50-59,Female,Indian
3142,50-59,Female,Indian
10199,50-59,Male,Indian
4806,50-59,Male,Indian
6080,50-59,Female,Indian
7924,50-59,Female,Indian
4480,50-59,Female,Indian
4833,50-59,Female,Indian
10154,50-59,Male,Indian
2806,50-59,Female,Indian
3906,50-59,Female,Indian
6604,50-59,Female,Indian
7463,50-59,Female,Indian
9544,50-59,Male,Indian
10197,50-59,Female,Indian
1408,50-59,Male,Indian
5353,50-59,Male,Indian
348,50-59,Male,Indian
6072,50-59,Male,Indian
4901,50-59,Male,Indian
4389,50-59,Female,Indian
4643,50-59,Female,Indian
3058,50-59,Male,Indian
7078,50-59,Male,Indian
9852,50-59,Female,Indian
7057,50-59,Female,Indian
898,50-59,Male,Indian
210,50-59,Male,Indian
5754,50-59,Male,Indian
6733,50-59,Female,Indian
9653,50-59,Male,Indian
9780,50-59,Male,Indian
5003,50-59,Female,Indian
7581,50-59,Female,Indian
5434,50-59,Male,Indian
7310,50-59,Female,Indian
7637,50-59,Male,Indian
4447,50-59,Female,Indian
6158,50-59,Female,Indian
8971,50-59,Female,Indian
4561,50-59,Female,Indian
9252,50-59,Female,Indian
6007,50-59,Female,Indian
8713,50-59,Male,Indian
9521,50-59,Male,Indian
6235,50-59,Male,Indian
10096,50-59,Male,Indian
703,50-59,Female,Indian
3092,50-59,Female,Indian
6152,50-59,Male,Middle Eastern
3258,50-59,Male,Middle Eastern
3978,50-59,Male,Middle Eastern
9524,50-59,Male,Middle Eastern
3341,50-59,Male,Middle Eastern
3372,50-59,Male,Middle Eastern
5130,50-59,Female,Middle Eastern
8652,50-59,Male,Middle Eastern
2915,50-59,Female,Middle Eastern
7817,50-59,Male,Middle Eastern
10030,50-59,Male,Middle Eastern
8177,50-59,Female,Middle Eastern
9479,50-59,Female,Middle Eastern
8190,50-59,Male,Middle Eastern
3188,50-59,Male,Middle Eastern
8974,50-59,Female,Middle Eastern
10906,50-59,Male,Middle Eastern
6970,50-59,Female,Middle Eastern
1424,50-59,Female,Middle Eastern
7425,50-59,Male,Middle Eastern
4764,50-59,Male,Middle Eastern
8274,50-59,Male,Middle Eastern
6531,50-59,Male,Middle Eastern
5058,50-59,Male,Middle Eastern
5736,50-59,Male,Middle Eastern
5241,50-59,Female,Middle Eastern
8748,50-59,Male,Middle Eastern
8575,50-59,Male,Middle Eastern
5823,50-59,Male,Middle Eastern
3297,50-59,Male,Middle Eastern
873,50-59,Male,Middle Eastern
89,50-59,Male,Middle Eastern
3005,50-59,Male,Middle Eastern
7117,50-59,Male,Middle Eastern
1690,50-59,Female,Middle Eastern
2456,50-59,Male,Middle Eastern
4032,50-59,Male,Middle Eastern
5992,50-59,Female,Middle Eastern
10025,50-59,Male,Middle Eastern
10103,50-59,Male,Middle Eastern
3432,50-59,Female,Middle Eastern
4171,50-59,Male,Middle Eastern
5291,50-59,Male,Middle Eastern
7823,50-59,Male,Middle Eastern
2067,50-59,Male,Middle Eastern
3229,50-59,Female,Middle Eastern
9225,50-59,Male,Middle Eastern
9649,50-59,Female,Middle Eastern
10760,50-59,Male,Middle Eastern
1185,50-59,Male,Middle Eastern
5875,60-69,Female,East Asian
7090,60-69,Female,East Asian
4708,60-69,Male,East Asian
6456,60-69,Female,East Asian
5476,60-69,Male,East Asian
6595,60-69,Male,East Asian
9402,60-69,Male,East Asian
1601,60-69,Male,East Asian
8700,60-69,Male,East Asian
7673,60-69,Male,East Asian
8327,60-69,Male,East Asian
1853,60-69,Male,East Asian
1114,60-69,Male,East Asian
8829,60-69,Female,East Asian
2475,60-69,Female,East Asian
6271,60-69,Female,East Asian
5461,60-69,Male,East Asian
3105,60-69,Female,East Asian
9791,60-69,Female,East Asian
620,60-69,Male,East Asian
5514,60-69,Female,East Asian
287,60-69,Female,East Asian
5502,60-69,Female,East Asian
10942,60-69,Male,East Asian
10481,60-69,Male,East Asian
3965,60-69,Male,East Asian
3347,60-69,Male,East Asian
4971,60-69,Male,East Asian
4828,60-69,Male,East Asian
2385,60-69,Female,East Asian
2781,60-69,Female,White
8754,60-69,Male,White
1820,60-69,Female,White
10528,60-69,Female,White
8534,60-69,Male,White
4165,60-69,Female,White
5811,60-69,Female,White
4966,60-69,Male,White
5040,60-69,Male,White
9331,60-69,Male,White
6696,60-69,Male,White
6927,60-69,Male,White
414,60-69,Male,White
8356,60-69,Male,White
4267,60-69,Male,White
5715,60-69,Male,White
2156,60-69,Male,White
6552,60-69,Male,White
5082,60-69,Male,White
10010,60-69,Female,White
8920,60-69,Male,White
10793,60-69,Male,White
8890,60-69,Male,White
8827,60-69,Male,White
5232,60-69,Male,White
8178,60-69,Female,White
4903,60-69,Male,White
9847,60-69,Male,White
5695,60-69,Male,White
3098,60-69,Male,White
9922,60-69,Female,White
1090,60-69,Male,White
8867,60-69,Male,White
7073,60-69,Male,White
9370,60-69,Male,White
6821,60-69,Female,White
3790,60-69,Male,White
1687,60-69,Male,White
2601,60-69,Female,White
292,60-69,Female,White
10008,60-69,Male,White
6856,60-69,Male,White
1646,60-69,Male,White
10745,60-69,Male,White
7683,60-69,Female,White
2106,60-69,Male,White
3178,60-69,Male,White
4958,60-69,Female,White
4809,60-69,Male,White
6017,60-69,Male,White
1438,60-69,Male,Latino_Hispanic
1242,60-69,Male,Latino_Hispanic
7950,60-69,Male,Latino_Hispanic
5800,60-69,Female,Latino_Hispanic
5883,60-69,Female,Latino_Hispanic
10311,60-69,Male,Latino_Hispanic
5485,60-69,Male,Latino_Hispanic
9281,60-69,Female,Latino_Hispanic
8863,60-69,Male,Latino_Hispanic
8295,60-69,Male,Latino_Hispanic
10951,60-69,Male,Latino_Hispanic
8179,60-69,Female,Latino_Hispanic
6354,60-69,Male,Latino_Hispanic
5033,60-69,Male,Latino_Hispanic
8090,60-69,Female,Latino_Hispanic
7886,60-69,Female,Latino_Hispanic
9487,60-69,Male,Latino_Hispanic
10289,60-69,Female,Latino_Hispanic
1558,60-69,Male,Latino_Hispanic
6598,60-69,Male,Latino_Hispanic
3786,60-69,Female,Latino_Hispanic
2604,60-69,Male,Latino_Hispanic
9904,60-69,Male,Latino_Hispanic
7204,60-69,Male,Latino_Hispanic
7485,60-69,Male,Latino_Hispanic
9643,60-69,Male,Latino_Hispanic
5657,60-69,Female,Latino_Hispanic
5085,60-69,Male,Latino_Hispanic
6667,60-69,Male,Latino_Hispanic
1565,60-69,Female,Latino_Hispanic
7731,60-69,Male,Latino_Hispanic
3207,60-69,Male,Latino_Hispanic
1839,60-69,Male,Latino_Hispanic
10589,60-69,Female,Latino_Hispanic
1165,60-69,Male,Latino_Hispanic
4221,60-69,Female,Latino_Hispanic
140,60-69,Male,Latino_Hispanic
3804,60-69,Female,Latino_Hispanic
1560,60-69,Female,Latino_Hispanic
2985,60-69,Male,Latino_Hispanic
2570,60-69,Female,Latino_Hispanic
2496,60-69,Female,Latino_Hispanic
3126,60-69,Male,Latino_Hispanic
10895,60-69,Female,Latino_Hispanic
9548,60-69,Male,Latino_Hispanic
837,60-69,Male,Southeast Asian
7997,60-69,Male,Southeast Asian
1174,60-69,Female,Southeast Asian
6141,60-69,Female,Southeast Asian
7135,60-69,Female,Southeast Asian
7515,60-69,Female,Southeast Asian
6756,60-69,Male,Southeast Asian
10454,60-69,Male,Southeast Asian
5949,60-69,Female,Southeast Asian
7133,60-69,Female,Southeast Asian
9109,60-69,Male,Southeast Asian
5350,60-69,Female,Southeast Asian
7911,60-69,Male,Southeast Asian
9522,60-69,Male,Southeast Asian
9181,60-69,Female,Southeast Asian
7414,60-69,Female,Southeast Asian
1211,60-69,Female,Southeast Asian
3713,60-69,Male,Southeast Asian
3174,60-69,Female,Southeast Asian
9451,60-69,Male,Southeast Asian
7030,60-69,Male,Southeast Asian
7123,60-69,Male,Southeast Asian
9426,60-69,Male,Southeast Asian
6076,60-69,Male,Southeast Asian
5803,60-69,Male,Southeast Asian
1672,60-69,Male,Southeast Asian
3706,60-69,Male,Southeast Asian
2157,60-69,Male,Southeast Asian
10482,60-69,Male,Southeast Asian
552,60-69,Male,Southeast Asian
4660,60-69,Female,Southeast Asian
283,60-69,Female,Southeast Asian
4333,60-69,Female,Southeast Asian
1461,60-69,Male,Southeast Asian
3218,60-69,Female,Southeast Asian
2520,60-69,Male,Southeast Asian
2319,60-69,Female,Southeast Asian
3532,60-69,Male,Southeast Asian
10463,60-69,Male,Southeast Asian
10308,60-69,Female,Black
220,60-69,Female,Black
7994,60-69,Female,Black
6067,60-69,Female,Black
8106,60-69,Female,Black
5853,60-69,Female,Black
7622,60-69,Female,Black
10335,60-69,Female,Black
6739,60-69,Male,Black
4384,60-69,Male,Black
8147,60-69,Female,Black
2497,60-69,Male,Black
7210,60-69,Female,Black
8692,60-69,Female,Black
242,60-69,Female,Black
155,60-69,Female,Black
8440,60-69,Male,Black
581,60-69,Male,Black
4244,60-69,Female,Black
616,60-69,Female,Black
10352,60-69,Male,Black
60,60-69,Male,Black
5818,60-69,Male,Black
34,60-69,Male,Black
4576,60-69,Female,Black
10725,60-69,Female,Black
10724,60-69,Female,Black
1879,60-69,Female,Black
1762,60-69,Female,Black
3086,60-69,Male,Black
2539,60-69,Male,Black
509,60-69,Female,Black
979,60-69,Male,Indian
978,60-69,Male,Indian
6782,60-69,Male,Indian
4979,60-69,Male,Indian
5081,60-69,Male,Indian
10579,60-69,Female,Indian
3857,60-69,Male,Indian
8500,60-69,Male,Indian
8433,60-69,Male,Indian
8133,60-69,Female,Indian
10822,60-69,Male,Indian
7830,60-69,Male,Indian
5164,60-69,Female,Indian
3630,60-69,Male,Indian
7169,60-69,Female,Indian
6651,60-69,Male,Indian
9079,60-69,Male,Indian
10518,60-69,Female,Indian
1175,60-69,Female,Indian
5586,60-69,Female,Indian
2960,60-69,Female,Indian
2551,60-69,Female,Indian
10324,60-69,Female,Indian
6096,60-69,Male,Indian
6199,60-69,Male,Indian
9954,60-69,Male,Indian
4654,60-69,Male,Indian
3641,60-69,Female,Indian
5996,60-69,Female,Indian
1991,60-69,Female,Indian
6446,60-69,Male,Indian
2832,60-69,Female,Indian
2125,60-69,Female,Indian
10781,60-69,Female,Indian
858,60-69,Female,Indian
3569,60-69,Male,Indian
600,60-69,Female,Indian
3244,60-69,Male,Indian
1611,60-69,Female,Indian
2732,60-69,Female,Indian
2333,60-69,Male,Indian
2328,60-69,Female,Indian
2744,60-69,Female,Indian
9714,60-69,Male,Indian
8237,60-69,Male,Middle Eastern
213,60-69,Male,Middle Eastern
8387,60-69,Male,Middle Eastern
3415,60-69,Female,Middle Eastern
5799,60-69,Male,Middle Eastern
5813,60-69,Male,Middle Eastern
6367,60-69,Male,Middle Eastern
7149,60-69,Male,Middle Eastern
9328,60-69,Male,Middle Eastern
7294,60-69,Male,Middle Eastern
9076,60-69,Male,Middle Eastern
4081,60-69,Female,Middle Eastern
7104,60-69,Male,Middle Eastern
7256,60-69,Male,Middle Eastern
1983,60-69,Male,Middle Eastern
241,60-69,Male,Middle Eastern
4772,60-69,Male,Middle Eastern
9863,60-69,Male,Middle Eastern
