index,true_age_bin,true_gender,true_race,yu4u_age,yu4u_gender
2053,10-19,Female,East Asian,47.959225940230006,Female
2056,10-19,Male,Middle Eastern,48.000000000673886,Female
2059,0-2,Male,Black,47.91256170413534,Female
2075,3-9,Male,Southeast Asian,31.215878711715465,Female
2078,10-19,Female,East Asian,33.42464400815327,Female
2080,3-9,Male,Southeast Asian,38.78110199792331,Female
2088,10-19,Male,East Asian,33.79531449373701,Male
2092,10-19,Female,Black,49.51179019824488,Female
2093,3-9,Female,Middle Eastern,48.379224667172444,Female
2096,3-9,Female,East Asian,49.31393361904079,Female
2097,10-19,Male,Latino_Hispanic,50.993811132790924,Female
2103,0-2,Female,White,48.01339777513495,Female
2105,3-9,Female,Indian,39.713512299888805,Male
2112,3-9,Female,East Asian,50.90349509853843,Female
2113,3-9,Male,White,50.91959087347701,Female
2120,3-9,Male,Black,44.99141759203522,Female
2121,3-9,Female,White,28.20192339678427,Female
2123,10-19,Female,White,24.150643964826102,Female
2126,10-19,Male,Southeast Asian,35.795377261892845,Male
2129,10-19,Male,Black,25.484233619848546,Male
2130,10-19,Male,White,39.55850577701776,Female
2132,3-9,Male,East Asian,16.933600096517157,Male
2137,10-19,Male,Latino_Hispanic,31.83187592989697,Male
2139,10-19,Female,Latino_Hispanic,41.013941571878135,Male
2143,3-9,Female,Southeast Asian,49.61571197508588,Female
2145,0-2,Male,White,49.83111772836041,Female
2146,0-2,Male,Indian,44.021217353849806,Female
2147,10-19,Female,Latino_Hispanic,44.00409805045731,Male
2148,more than 70,Female,Indian,48.56955406071599,Male
2149,10-19,Male,Latino_Hispanic,45.724305867115774,Male
2151,10-19,Female,Indian,58.12680618351799,Male
2152,10-19,Male,East Asian,48.18632909230729,Female
2155,3-9,Male,Black,23.037250534784828,Female
2158,3-9,Male,Southeast Asian,48.00104999233602,Female
2159,10-19,Male,East Asian,35.437046773008944,Female
2168,10-19,Male,Middle Eastern,50.57396343451844,Female
2174,3-9,Female,East Asian,46.97794382122804,Female
2178,3-9,Female,East Asian,49.59761768061177,Female
2187,10-19,Female,Indian,9.0,Female
2188,3-9,Male,Latino_Hispanic,56.99628166574235,Female
2191,3-9,Female,Black,48.36527003170612,Female
2193,3-9,Male,East Asian,50.845430027661315,Female
2194,3-9,Male,Southeast Asian,50.70714813047211,Female
2200,3-9,Male,Latino_Hispanic,48.42908366764861,Female
2201,3-9,Male,Indian,50.30967847182244,Female
2203,10-19,Male,Latino_Hispanic,44.534576543389576,Male
2208,3-9,Male,East Asian,45.60941362969692,Female
2209,10-19,Female,East Asian,18.203797725962136,Female
2211,3-9,Female,Black,41.73485022241877,Female
2215,10-19,Female,Latino_Hispanic,34.06749878639653,Female
2218,3-9,Male,Latino_Hispanic,45.503010724901976,Female
2222,3-9,Female,Southeast Asian,48.00925838912945,Female
2235,10-19,Female,Indian,49.16390429392942,Female
2246,10-19,Female,Black,30.417129696289294,Female
2248,3-9,Male,East Asian,23.760498264260914,Female
2250,10-19,Male,Black,45.86894343003998,Female
2251,3-9,Female,Southeast Asian,50.08617266345756,Female
2254,3-9,Male,Middle Eastern,50.01778319482737,Female
2265,3-9,Male,White,47.99364850008534,Female
2268,3-9,Female,Southeast Asian,55.04114755335561,Female
2271,0-2,Male,East Asian,44.51300467398275,Male
2273,10-19,Male,Black,44.20581506637244,Male
2277,10-19,Female,East Asian,45.68856047510486,Female
2281,0-2,Male,Southeast Asian,30.82771793273294,Male
2283,10-19,Female,White,48.886728594946604,Female
2290,3-9,Male,Black,48.01551913335451,Female
2292,3-9,Female,Black,10.437463025953559,Female
2293,3-9,Male,Middle Eastern,47.999978212514606,Female
2304,0-2,Male,East Asian,48.999931394703395,Female
2309,10-19,Female,White,62.970326580310754,Female
2310,0-2,Female,White,50.9993114854304,Female
2314,10-19,Male,Southeast Asian,56.88865592088966,Female
2318,3-9,Female,East Asian,38.96186439537479,Male
2324,3-9,Female,Indian,48.01714479927777,Female
2334,0-2,Female,White,35.497714506691764,Female
2346,10-19,Female,Black,37.88308927154739,Female
2347,3-9,Female,White,35.96241680601389,Female
2349,3-9,Female,Black,6.791056252375398,Female
2351,3-9,Male,Middle Eastern,44.983204518220795,Female
2352,3-9,Male,Middle Eastern,47.980817127194996,Female
2353,10-19,Male,Indian,50.131515773949985,Female
2354,3-9,Male,Middle Eastern,50.59105769405892,Female
2356,3-9,Female,Southeast Asian,41.519292871682985,Male
2359,3-9,Male,East Asian,27.17668567339507,Female
2360,more than 70,Male,Middle Eastern,45.22455915525293,Male
2361,10-19,Female,Southeast Asian,44.99960865819545,Female
2365,10-19,Male,Middle Eastern,48.086249148651476,Female
2367,10-19,Male,Middle Eastern,39.67875280256948,Male
2368,10-19,Male,Southeast Asian,47.96291446063121,Female
2371,10-19,Male,Latino_Hispanic,46.35529576831513,Female
2372,10-19,Female,Southeast Asian,30.91465687943899,Female
2374,3-9,Male,Southeast Asian,46.114941157588966,Female
2378,0-2,Female,Latino_Hispanic,47.62843995075311,Female
2381,10-19,Male,East Asian,30.182151355316492,Female
2384,3-9,Male,Black,50.46169614674482,Female
2389,0-2,Female,Latino_Hispanic,36.67229633828518,Female
2391,3-9,Female,Southeast Asian,48.06207778138658,Female
2402,10-19,Female,Indian,52.77658384776082,Female
2404,3-9,Female,Black,21.122559298916027,Female
2410,10-19,Female,Latino_Hispanic,53.241129043596786,Female
2417,10-19,Female,Indian,48.022032002060314,Female
2421,3-9,Female,Middle Eastern,48.28293982460229,Female
2423,3-9,Male,Black,40.98113469000729,Male
2424,10-19,Female,East Asian,36.60422775302555,Male
2436,3-9,Male,Southeast Asian,28.016389791933324,Female
2438,3-9,Female,Southeast Asian,13.003911037972113,Female
2440,3-9,Female,East Asian,38.81783661925316,Female
2444,3-9,Female,Latino_Hispanic,28.00000025015036,Female
2445,3-9,Male,East Asian,43.65089123616911,Female
2446,3-9,Male,Southeast Asian,48.95731874576336,Male
2447,0-2,Female,Southeast Asian,42.14234706527983,Female
2448,0-2,Male,Southeast Asian,37.39529342149533,Female
2460,10-19,Male,White,28.367376125550408,Female
2465,10-19,Female,Latino_Hispanic,44.47310694018802,Male
2466,10-19,Male,Southeast Asian,50.90283203543204,Female
2467,10-19,Female,East Asian,26.242222062499604,Male
2469,3-9,Male,Indian,50.65163462285814,Female
2471,10-19,Female,White,42.36506108718163,Male
2473,10-19,Female,Latino_Hispanic,49.67785081835839,Female
2481,3-9,Male,East Asian,48.06583647771047,Female
2489,10-19,Male,Indian,49.05430737618511,Female
2493,10-19,Male,Indian,30.361866541060525,Female
2495,10-19,Male,Black,57.61241724835233,Male
2498,more than 70,Female,Black,31.83105167145104,Female
2500,10-19,Female,Latino_Hispanic,47.99999923813173,Female
2504,3-9,Male,East Asian,51.85848498752926,Female
2505,10-19,Male,Southeast Asian,56.641588001404,Male
2509,3-9,Male,Southeast Asian,28.13847041869396,Female
2512,3-9,Male,Southeast Asian,9.00000002519366,Female
2522,3-9,Female,East Asian,27.999999801554118,Female
2529,10-19,Male,Southeast Asian,50.74586688876843,Female
2534,3-9,Male,Indian,47.942954675774324,Female
2537,10-19,Female,Latino_Hispanic,50.899902523440105,Female
2538,3-9,Male,Southeast Asian,47.95728213501045,Female
2540,10-19,Female,White,36.38365297536111,Male
2541,10-19,Female,Black,42.3858532467516,Male
2550,10-19,Male,White,28.004410919450304,Female
2556,10-19,Female,Indian,50.98760559188056,Female
2559,3-9,Male,Latino_Hispanic,48.98249916119663,Female
2566,10-19,Male,White,43.69669207295008,Male
2568,3-9,Female,Middle Eastern,22.10197958880928,Male
2575,10-19,Female,Black,41.91328075625816,Male
2579,10-19,Female,Black,36.8537335789667,Female
2582,10-19,Female,Middle Eastern,48.0000000000001,Female
2586,10-19,Male,Indian,49.037258039564904,Female
2587,more than 70,Male,Southeast Asian,47.65315223510262,Female
2589,3-9,Female,White,48.58119567448228,Female
2595,3-9,Female,Indian,46.995572462291356,Male
2602,3-9,Female,Middle Eastern,38.93119816700167,Male
2606,more than 70,Male,Southeast Asian,28.00006600824987,Female
2611,3-9,Male,Black,47.96208015277773,Male
2612,10-19,Male,Indian,48.11660053007006,Female
2614,3-9,Male,East Asian,47.43853733066596,Female
2618,3-9,Male,Indian,9.0,Female
2638,3-9,Female,East Asian,36.945247288049465,Female
2641,3-9,Female,Indian,48.72688109617242,Male
2644,10-19,Female,Indian,48.90285688932491,Female
2649,3-9,Female,East Asian,48.000397492375896,Female
2670,3-9,Female,East Asian,20.69925487489138,Male
2674,10-19,Male,Indian,39.268654433504224,Male
2676,3-9,Male,Southeast Asian,50.13949929609595,Female
2677,10-19,Female,Black,25.826382902814863,Female
2680,3-9,Male,Black,9.000000000000002,Female
2684,3-9,Female,Southeast Asian,33.99235807626019,Female
2690,3-9,Male,Indian,32.08811248571532,Female
2691,10-19,Male,Southeast Asian,43.0335576951212,Male
2700,0-2,Male,Southeast Asian,28.000041529570087,Female
2707,3-9,Male,Black,65.34046780379772,Female
2714,10-19,Male,Latino_Hispanic,45.812501240292605,Male
2725,10-19,Male,Indian,28.00367068092591,Female
2735,3-9,Female,Black,47.999999912622286,Female
2737,3-9,Male,Indian,44.37672285925528,Male
2738,3-9,Female,White,49.752837485806026,Female
2740,more than 70,Male,Black,28.130520662436346,Female
2741,10-19,Male,East Asian,28.056166969349867,Female
2751,3-9,Female,Black,45.0234888668896,Female
2755,10-19,Female,Latino_Hispanic,39.981093655887825,Male
2756,3-9,Female,Indian,50.60101260764383,Female
2762,10-19,Female,Latino_Hispanic,31.448777841669827,Female
2763,0-2,Female,Latino_Hispanic,47.99948282616074,Female
2774,3-9,Male,East Asian,40.48487490033091,Male
2779,3-9,Female,Middle Eastern,29.410005153878313,Female
2782,more than 70,Female,Black,20.16679097145844,Female
2783,3-9,Female,East Asian,51.04578422729332,Female
2784,10-19,Male,Indian,36.156536214899475,Female
2788,0-2,Female,Black,35.04424462392302,Male
2792,3-9,Male,East Asian,40.5415159619171,Male
2795,10-19,Male,Southeast Asian,30.047628531866422,Male
2803,10-19,Male,Southeast Asian,47.97652105053572,Female
2807,0-2,Male,White,45.43589966281498,Female
2814,10-19,Male,East Asian,50.49226156549984,Female
2818,10-19,Male,Middle Eastern,29.00036997094006,Male
2819,10-19,Female,White,42.46044409505898,Male
2821,10-19,Male,Latino_Hispanic,31.59396849250318,Female
2823,3-9,Male,Black,89.6890166337126,Female
2827,10-19,Female,Latino_Hispanic,42.46268230903784,Female
2833,3-9,Male,Southeast Asian,49.363180299337344,Female
2839,10-19,Female,Black,23.294591742089864,Female
2842,0-2,Male,Middle Eastern,46.58493090845471,Female
2843,3-9,Male,Middle Eastern,41.46607733040892,Female
2845,10-19,Female,Black,44.597734803511386,Female
2846,10-19,Male,Middle Eastern,28.855639251394162,Female
2847,3-9,Male,East Asian,27.987005825885696,Female
2848,3-9,Male,Black,45.747959794091045,Female
2849,10-19,Male,Southeast Asian,39.29575369906459,Female
2851,0-2,Male,White,45.2706645287863,Female
2852,10-19,Female,Latino_Hispanic,50.90703976894678,Female
2853,3-9,Female,Black,47.99768489426068,Female
2854,10-19,Female,Black,11.50005977013248,Female
2855,3-9,Male,Middle Eastern,48.837699813338574,Female
2858,10-19,Male,Indian,9.0,Female
2860,3-9,Male,Black,45.8039348152535,Female
2861,0-2,Female,White,50.0352411031894,Female
2866,3-9,Female,Southeast Asian,28.076075184523173,Female
2873,3-9,Female,Indian,48.0022938297221,Female
2875,10-19,Female,East Asian,23.095238690771723,Female
2877,3-9,Female,Southeast Asian,30.59485227330047,Female
2879,10-19,Female,Southeast Asian,48.18497295688506,Female
2881,3-9,Male,Indian,41.37838537349483,Male
2882,3-9,Female,Latino_Hispanic,39.46283004439257,Female
2885,10-19,Female,White,46.948730726070835,Female
2893,10-19,Male,White,38.93465850049717,Female
2895,3-9,Male,Latino_Hispanic,18.277088108137498,Female
2896,10-19,Female,Black,48.031027654818374,Female
2900,3-9,Male,Black,49.65604035588342,Female
2903,3-9,Female,Southeast Asian,40.025694684602186,Female
2918,10-19,Female,White,38.46938276963883,Female
2923,3-9,Male,Latino_Hispanic,48.124373114561166,Female
2928,10-19,Male,Middle Eastern,41.13012253465186,Male
2932,10-19,Female,Indian,39.42107334100378,Male
2935,10-19,Female,Latino_Hispanic,51.92158693132144,Female
2939,3-9,Female,Southeast Asian,50.38138680423317,Male
2940,3-9,Male,Black,41.851868047077424,Male
2946,3-9,Female,Black,33.13498552743723,Female
2950,3-9,Female,Latino_Hispanic,48.04723152196336,Female
2951,3-9,Female,Latino_Hispanic,42.5271661492949,Female
2952,3-9,Male,White,49.18798301048951,Female
2954,10-19,Female,Black,51.001976782851244,Male
2962,3-9,Female,Latino_Hispanic,42.05023410815637,Female
2967,3-9,Male,Black,46.70792687746635,Male
2969,3-9,Male,Southeast Asian,29.95318638030586,Female
2972,3-9,Female,Southeast Asian,48.6884712949197,Female
2978,10-19,Female,Latino_Hispanic,42.2591261405557,Male
2979,3-9,Male,White,51.040863180427685,Female
2984,10-19,Male,White,44.88991356788532,Male
2986,3-9,Female,Indian,47.89506677032417,Female
2989,3-9,Female,White,48.00027626103444,Female
2992,10-19,Male,Black,38.852546185504934,Male
2997,10-19,Female,Southeast Asian,20.99329908216464,Female
2998,3-9,Male,Southeast Asian,7.043272692121381,Male
2999,10-19,Female,Southeast Asian,50.67040058059756,Female
3003,10-19,Male,East Asian,28.000210227512014,Female
3009,10-19,Female,Black,5.857873750115983,Male
3020,10-19,Male,Southeast Asian,50.56697482382902,Female
3025,10-19,Female,East Asian,44.32864209383664,Female
3029,3-9,Male,Latino_Hispanic,28.000530226423038,Female
3036,0-2,Female,East Asian,40.4133756545855,Female
3039,3-9,Male,White,45.00995811353132,Female
3040,10-19,Male,Southeast Asian,42.08712231151463,Female
3047,3-9,Male,Southeast Asian,45.51577634163932,Female
3050,3-9,Male,White,28.18377218567388,Female
3052,3-9,Female,Southeast Asian,38.71285493828363,Female
3053,10-19,Female,Latino_Hispanic,47.68739557437275,Female
3056,3-9,Male,East Asian,49.20964230706133,Female
3064,more than 70,Male,Indian,59.486714830875954,Male
3066,10-19,Male,White,40.75080321829991,Male
3067,10-19,Female,Indian,28.011877023741622,Female
3071,10-19,Male,Latino_Hispanic,52.015772368755016,Female
3074,3-9,Male,East Asian,48.18725540415146,Male
3075,3-9,Male,Southeast Asian,48.05863297748271,Female
3078,3-9,Female,Southeast Asian,29.02022648479847,Female
3084,3-9,Female,Latino_Hispanic,40.48349915699669,Female
3085,3-9,Male,White,44.88546153375915,Male
3088,10-19,Male,Black,9.477267702762779,Female
3097,3-9,Male,Indian,53.67329055665141,Male
3099,10-19,Male,East Asian,41.4356075858934,Male
3100,10-19,Female,Middle Eastern,48.07662204714198,Male
3101,3-9,Male,East Asian,26.957524745850574,Female
3108,3-9,Female,Latino_Hispanic,46.57941476975702,Female
3110,10-19,Female,Latino_Hispanic,48.180645069451664,Female
3114,10-19,Male,Black,49.19981010466067,Female
3115,10-19,Female,White,86.29068204714643,Female
3116,more than 70,Male,Indian,83.57382211528801,Female
3118,10-19,Female,Southeast Asian,48.01445560585357,Female
3119,3-9,Female,Indian,50.50535399304607,Female
3120,10-19,Female,Latino_Hispanic,41.62187998023631,Female
3123,3-9,Male,Southeast Asian,50.96928475963686,Female
3145,3-9,Female,Indian,49.07569792306519,Female
3148,more than 70,Male,Indian,34.204887977348065,Male
3151,3-9,Female,Southeast Asian,26.627720311330112,Female
3153,3-9,Male,East Asian,41.12587423647989,Male
3155,3-9,Male,Latino_Hispanic,33.3483331960732,Female
3157,3-9,Female,Black,31.226863306424644,Female
3158,3-9,Male,East Asian,41.401453826520175,Female
3184,3-9,Female,Latino_Hispanic,48.12242915589972,Female
3187,3-9,Male,White,44.342214276564796,Male
3191,3-9,Male,White,45.101849160399134,Male
3194,10-19,Male,Latino_Hispanic,48.08527453348332,Female
3200,3-9,Male,Southeast Asian,48.031764013719986,Male
3204,10-19,Male,Southeast Asian,48.00000163903521,Female
3205,3-9,Male,White,42.171099884301874,Male
3206,10-19,Male,White,32.74181238692063,Male
3208,10-19,Male,Southeast Asian,31.16965447359364,Male
3209,3-9,Male,Latino_Hispanic,49.369997459990536,Female
3216,3-9,Female,Southeast Asian,27.988329520941917,Female
3232,10-19,Male,White,49.69343339590597,Female
3237,10-19,Male,Indian,49.03214960431964,Female
3243,10-19,Female,Southeast Asian,48.000156536114325,Female
3248,3-9,Male,East Asian,48.00000000000023,Female
3253,10-19,Female,Middle Eastern,48.89352217076448,Female
3259,10-19,Female,Black,44.961568581223766,Female
3262,more than 70,Female,White,50.99237234996145,Female
3270,10-19,Male,White,48.920237371950314,Female
3274,10-19,Male,East Asian,50.82965912550485,Female
3278,10-19,Male,Black,58.09860281488352,Female
3279,0-2,Male,White,48.63648288521543,Female
3280,3-9,Female,Indian,45.00018431190582,Female
3282,10-19,Male,Indian,47.617571168247466,Female
3285,10-19,Female,Latino_Hispanic,43.53627377216914,Male
3286,3-9,Male,Southeast Asian,47.99999769446828,Female
3290,10-19,Female,Latino_Hispanic,48.17514873348847,Male
3292,3-9,Male,East Asian,28.225585761232587,Female
3294,3-9,Male,East Asian,24.011434445660026,Female
3295,0-2,Male,Middle Eastern,44.8432865748531,Male
3298,3-9,Male,East Asian,48.00000106749823,Female
3299,3-9,Female,White,47.5626967437925,Female
3300,3-9,Male,East Asian,48.0038613910145,Male
3302,3-9,Female,Latino_Hispanic,26.40849094743802,Female
3312,0-2,Female,Black,40.123180623575365,Female
3316,10-19,Female,Indian,48.10199206597439,Female
3320,0-2,Male,East Asian,53.82981640084157,Female
3321,10-19,Female,East Asian,48.80961451369794,Female
3323,3-9,Female,Southeast Asian,34.67404625277601,Male
3324,3-9,Female,Indian,48.4689154620747,Female
3325,10-19,Male,Latino_Hispanic,47.858696380800154,Female
3327,3-9,Female,Southeast Asian,48.107362376785694,Female
3333,10-19,Female,Middle Eastern,48.167155008851424,Female
3337,10-19,Female,Indian,47.98879855081919,Female
3340,3-9,Male,Black,44.106350676503936,Female
3346,10-19,Female,Black,48.00159236954794,Female
